country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","09-04-2026 11:00:00",28.206800,76.799700,SO2,6,7,6
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","09-04-2026 11:00:00",28.206800,76.799700,CO,54,102,72
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","09-04-2026 11:00:00",28.39072,77.30059,PM2.5,115,143,132
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","09-04-2026 11:00:00",28.39072,77.30059,NH3,11,12,11
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","09-04-2026 11:00:00",28.4275,77.1465,PM10,20,127,59
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","09-04-2026 11:00:00",28.4275,77.1465,SO2,3,12,7
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","09-04-2026 11:00:00",28.4275,77.1465,CO,18,26,20
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","09-04-2026 11:00:00",28.4275,77.1465,OZONE,9,37,15
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","09-04-2026 11:00:00",28.4501238,77.0263051,CO,64,114,97
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","09-04-2026 11:00:00",29.140560,75.744941,PM10,37,111,67
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","09-04-2026 11:00:00",30.7057778,76.8531805555555,CO,6,15,14
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","09-04-2026 11:00:00",29.432304,76.972765,PM2.5,10,51,32
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","09-04-2026 11:00:00",29.432304,76.972765,PM10,67,108,86
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","09-04-2026 11:00:00",29.432304,76.972765,SO2,11,11,11
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","09-04-2026 11:00:00",29.432304,76.972765,OZONE,30,30,30
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","09-04-2026 11:00:00",29.966942,76.875879,CO,2,26,14
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","09-04-2026 11:00:00",29.966942,76.875879,OZONE,3,49,29
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","09-04-2026 11:00:00",28.360699,76.936090,PM10,26,70,53
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","09-04-2026 11:00:00",28.422681,77.148944,OZONE,11,83,22
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","09-04-2026 11:00:00",28.4227,77.0667,CO,12,30,25
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-04-2026 11:00:00",28.4417,77.3217,CO,30,64,62
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","09-04-2026 11:00:00",29.503664,75.467934,CO,25,34,29
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","09-04-2026 11:00:00",28.376058,77.315741,CO,40,41,40
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","09-04-2026 11:00:00",28.376058,77.315741,OZONE,15,16,15
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-04-2026 11:00:00",28.4417,77.3217,NH3,11,12,11
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","09-04-2026 11:00:00",30.943887,76.801991,PM10,NA,NA,NA
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","09-04-2026 11:00:00",30.943887,76.801991,NO2,1,49,11
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC","09-04-2026 11:00:00",34.031606,75.009712,NO2,6,16,11
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","09-04-2026 11:00:00",34.066206,74.819820,SO2,3,4,3
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","09-04-2026 11:00:00",23.80569,86.44268,PM10,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","09-04-2026 11:00:00",23.80569,86.44268,NO2,92,176,103
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","09-04-2026 11:00:00",23.80569,86.44268,OZONE,8,310,17
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","09-04-2026 11:00:00",16.172806,75.659694,PM2.5,18,36,35
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","09-04-2026 11:00:00",16.172806,75.659694,NH3,1,1,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","09-04-2026 11:00:00",16.172806,75.659694,SO2,3,7,7
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","09-04-2026 11:00:00",15.888653,74.541751,PM10,45,104,73
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","09-04-2026 11:00:00",15.888653,74.541751,NO2,1,63,34
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","09-04-2026 11:00:00",15.888653,74.541751,NH3,3,11,9
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","09-04-2026 11:00:00",12.9135218,77.5950804,PM10,88,89,88
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","09-04-2026 11:00:00",12.9352049,77.6814488,PM2.5,4,59,28
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","09-04-2026 11:00:00",29.536400,75.015800,NH3,12,14,13
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","09-04-2026 11:00:00",29.027200,77.062100,NO2,12,13,12
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","09-04-2026 11:00:00",29.027200,77.062100,NH3,21,21,21
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","09-04-2026 11:00:00",12.938539,77.590100,CO,2,52,11
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","09-04-2026 11:00:00",12.920984,77.584908,NO2,4,39,16
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","09-04-2026 11:00:00",12.951913,77.539784,PM10,70,190,114
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","09-04-2026 11:00:00",12.951913,77.539784,OZONE,22,89,42
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","09-04-2026 11:00:00",23.707909,86.414670,PM2.5,41,140,61
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","09-04-2026 11:00:00",23.707909,86.414670,SO2,NA,NA,NA
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","09-04-2026 11:00:00",28.52123,76.37138,PM10,39,81,61
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","09-04-2026 11:00:00",12.7816279,77.6299145,NH3,4,6,4
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","09-04-2026 11:00:00",8.563700,76.886500,OZONE,30,31,30
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","09-04-2026 11:00:00",8.5149093,76.9435879,PM2.5,23,37,30
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","09-04-2026 11:00:00",8.5149093,76.9435879,SO2,7,24,15
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-04-2026 11:00:00",23.264759,77.381568,NO2,18,52,31
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","09-04-2026 11:00:00",23.264759,77.381568,OZONE,22,57,38
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","09-04-2026 11:00:00",23.210494,77.425409,PM2.5,23,87,48
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","09-04-2026 11:00:00",23.210494,77.425409,PM10,73,122,96
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","09-04-2026 11:00:00",12.990328,77.5431385,PM10,51,54,51
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","09-04-2026 11:00:00",12.990328,77.5431385,NO2,17,19,18
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","09-04-2026 11:00:00",12.917348,77.622813,OZONE,1,57,43
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","09-04-2026 11:00:00",13.428828,77.731418,NO2,3,30,10
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","09-04-2026 11:00:00",13.428828,77.731418,OZONE,13,22,16
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","09-04-2026 11:00:00",13.328028,75.797056,NH3,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","09-04-2026 11:00:00",13.328028,75.797056,SO2,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","09-04-2026 11:00:00",13.328028,75.797056,CO,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","09-04-2026 11:00:00",15.3714823,75.1160168,PM2.5,36,44,42
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-04-2026 11:00:00",17.336318,76.847397,PM2.5,14,54,39
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-04-2026 11:00:00",17.336318,76.847397,PM10,19,67,49
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","09-04-2026 11:00:00",16.802639,75.722694,NH3,3,4,4
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","09-04-2026 11:00:00",16.7602,77.1428,CO,14,30,19
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","09-04-2026 11:00:00",12.889250,74.853000,PM2.5,23,48,36
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","09-04-2026 11:00:00",12.733409,77.298051,PM10,41,122,63
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","09-04-2026 11:00:00",13.0270199,77.494094,OZONE,24,28,28
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","09-04-2026 11:00:00",12.921418,77.502466,PM10,23,140,93
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","09-04-2026 11:00:00",23.210494,77.425409,SO2,15,31,24
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","09-04-2026 11:00:00",23.210494,77.425409,CO,20,36,27
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","09-04-2026 11:00:00",23.210494,77.425409,OZONE,36,61,51
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","09-04-2026 11:00:00",13.377516,77.099072,NH3,3,3,3
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","09-04-2026 11:00:00",23.142888,79.916147,PM2.5,59,121,83
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","09-04-2026 11:00:00",23.142888,79.916147,PM10,76,127,98
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","09-04-2026 11:00:00",23.168606,79.932247,SO2,13,16,14
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","09-04-2026 11:00:00",23.218135,79.957770,PM2.5,23,106,54
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","09-04-2026 11:00:00",23.218135,79.957770,PM10,33,132,65
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","09-04-2026 11:00:00",26.200388,78.147714,OZONE,24,126,65
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-04-2026 11:00:00",22.4310,75.5213,PM10,118,368,189
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","09-04-2026 11:00:00",23.108440,77.511428,NH3,7,10,9
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","09-04-2026 11:00:00",22.624758,75.675238,PM10,120,376,192
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","09-04-2026 11:00:00",22.7084,75.8815,PM2.5,32,304,140
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","09-04-2026 11:00:00",22.7084,75.8815,NO2,8,26,17
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","09-04-2026 11:00:00",22.7084,75.8815,OZONE,6,13,6
India,"Madhya Pradesh",Damoh,"Shrivastav Colony, Damoh - MPPCB","09-04-2026 11:00:00",23.81748678,79.446246,SO2,42,55,50
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","09-04-2026 11:00:00",26.203442,78.193251,PM10,14,210,56
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","09-04-2026 11:00:00",26.200388,78.147714,NO2,8,32,18
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","09-04-2026 11:00:00",22.7524,75.8872,OZONE,12,16,13
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","09-04-2026 11:00:00",23.50016,80.23284,NO2,16,38,26
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","09-04-2026 11:00:00",22.624758,75.675238,NH3,13,19,15
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","09-04-2026 11:00:00",23.331731,75.045981,NO2,11,39,20
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","09-04-2026 11:00:00",23.331731,75.045981,SO2,33,36,35
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","09-04-2026 11:00:00",19.10122,74.73339,OZONE,14,83,27
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","09-04-2026 11:00:00",20.719516,77.000253,PM2.5,40,82,51
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","09-04-2026 11:00:00",20.719516,77.000253,NO2,7,20,13
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","09-04-2026 11:00:00",19.10122,74.73339,PM2.5,25,53,41
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","09-04-2026 11:00:00",19.10122,74.73339,NH3,5,6,6
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","09-04-2026 11:00:00",19.2157840,73.1997810,NO2,17,39,30
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB","09-04-2026 11:00:00",19.2157840,73.1997810,NH3,3,5,4
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","09-04-2026 11:00:00",19.8389439,75.244448,NH3,1,16,6
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","09-04-2026 11:00:00",19.8389439,75.244448,OZONE,2,48,9
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","09-04-2026 11:00:00",24.108970,82.645580,SO2,13,47,35
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","09-04-2026 11:00:00",24.58434363,80.8549414,SO2,18,21,20
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","09-04-2026 11:00:00",19.8389439,75.244448,PM2.5,12,308,133
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","09-04-2026 11:00:00",23.1633321,75.800225,CO,14,31,29
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","09-04-2026 11:00:00","19.2268427 ","73.0788456 ",PM10,41,87,52
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB","09-04-2026 11:00:00","19.2268427 ","73.0788456 ",SO2,NA,NA,NA
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","09-04-2026 11:00:00",19.710842,77.151824,PM10,60,92,77
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB","09-04-2026 11:00:00",19.710842,77.151824,NO2,10,35,17
India,Maharashtra,Beed,"Bir, Beed - MPCB","09-04-2026 11:00:00",18.988474,75.753873,OZONE,6,26,13
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","09-04-2026 11:00:00",19.0243902,73.0406721,PM2.5,22,81,58
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","09-04-2026 11:00:00",19.0243902,73.0406721,NO2,28,69,41
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","09-04-2026 11:00:00",19.0243902,73.0406721,NH3,3,5,5
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","09-04-2026 11:00:00",19.962900,79.298714,PM10,110,246,150
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","09-04-2026 11:00:00",19.9775302,79.2337086,OZONE,3,90,30
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","09-04-2026 11:00:00",19.309073,73.057223,PM2.5,42,75,52
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","09-04-2026 11:00:00",21.001264,75.565602,NO2,3,8,5
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","09-04-2026 11:00:00",20.918946,74.776388,SO2,1,10,4
India,Maharashtra,Beed,"Bir, Beed - MPCB","09-04-2026 11:00:00",18.988474,75.753873,SO2,1,6,3
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","09-04-2026 11:00:00",18.39963,76.57452,PM10,77,106,90
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","09-04-2026 11:00:00",18.39963,76.57452,NH3,3,7,5
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","09-04-2026 11:00:00",18.39963,76.57452,SO2,4,71,12
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","09-04-2026 11:00:00",18.1023399,73.4783687,NH3,3,8,6
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","09-04-2026 11:00:00",20.555712,74.529236,CO,5,37,9
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","09-04-2026 11:00:00",19.296481,72.840923,PM2.5,18,63,33
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","09-04-2026 11:00:00",19.053536,72.84643,SO2,1,2,1
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","09-04-2026 11:00:00",19.065931,72.862131,PM2.5,21,122,52
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","09-04-2026 11:00:00",19.065931,72.862131,NO2,13,24,18
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","09-04-2026 11:00:00",19.23241,72.86895,OZONE,6,81,25
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","09-04-2026 11:00:00",19.2243333,72.8658113,CO,10,17,12
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","09-04-2026 11:00:00",18.9767,72.8380,PM10,43,77,53
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","09-04-2026 11:00:00",19.192056,72.9585188,PM2.5,11,46,23
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","09-04-2026 11:00:00",19.192056,72.9585188,SO2,7,12,10
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","09-04-2026 11:00:00",16.6870449,74.2505872,PM2.5,29,58,46
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","09-04-2026 11:00:00",16.6870449,74.2505872,PM10,48,104,78
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","09-04-2026 11:00:00",16.6870449,74.2505872,NH3,3,4,4
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","09-04-2026 11:00:00",16.7143745,74.2426398,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","09-04-2026 11:00:00",18.9767,72.8380,NO2,8,20,14
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","09-04-2026 11:00:00",19.11074,72.86084,CO,11,31,22
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","09-04-2026 11:00:00",19.0364585,72.8954371,PM10,46,85,57
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","09-04-2026 11:00:00",19.0364585,72.8954371,SO2,3,10,5
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","09-04-2026 11:00:00",19.10078,72.87462,SO2,7,8,7
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","09-04-2026 11:00:00",18.910000,72.820000,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","09-04-2026 11:00:00",19.04946,72.9230,PM2.5,16,73,41
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","09-04-2026 11:00:00",19.04946,72.9230,NO2,3,14,7
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","09-04-2026 11:00:00",19.04946,72.9230,SO2,1,3,2
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","09-04-2026 11:00:00",19.083694,72.920967,NO2,3,11,6
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","09-04-2026 11:00:00",19.0863,72.8888,NO2,4,8,5
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","09-04-2026 11:00:00",19.19709,72.82204,NH3,4,5,5
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","09-04-2026 11:00:00",18.96702,72.84214,PM2.5,38,91,57
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","09-04-2026 11:00:00",19.1878657,72.8304069,PM2.5,11,28,18
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","09-04-2026 11:00:00",19.854616,75.905894,NO2,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","09-04-2026 11:00:00",19.854616,75.905894,NH3,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","09-04-2026 11:00:00",19.854616,75.905894,SO2,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","09-04-2026 11:00:00",19.25292,73.142019,OZONE,8,8,8
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","09-04-2026 11:00:00",19.0632143,72.8456324,PM10,44,69,57
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","09-04-2026 11:00:00",19.215859,72.831718,NH3,3,4,4
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","09-04-2026 11:00:00",18.897756,72.813320,CO,15,27,20
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","09-04-2026 11:00:00",18.897756,72.813320,OZONE,20,38,30
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","09-04-2026 11:00:00",19.137500,72.915056,SO2,3,8,6
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","09-04-2026 11:00:00",19.137500,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","09-04-2026 11:00:00",19.000084,72.856730,NO2,29,37,29
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","09-04-2026 11:00:00",19.173852,77.296291,PM2.5,34,76,55
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","09-04-2026 11:00:00",19.173852,77.296291,NO2,NA,NA,NA
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","09-04-2026 11:00:00",20.0073285,73.7762427,NO2,5,5,5
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","09-04-2026 11:00:00",20.0073285,73.7762427,CO,25,29,26
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","09-04-2026 11:00:00",19.047000,72.874600,PM2.5,20,64,31
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","09-04-2026 11:00:00",19.047000,72.874600,NO2,27,31,29
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","09-04-2026 11:00:00",19.10861,72.83622,NH3,6,6,6
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","09-04-2026 11:00:00",21.152875,79.0517531,OZONE,8,61,39
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","09-04-2026 11:00:00",21.143383,79.048912,NH3,4,4,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","09-04-2026 11:00:00",21.121801,79.04952,CO,5,36,18
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","09-04-2026 11:00:00",21.14472,79.107595,PM10,71,119,98
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","09-04-2026 11:00:00",19.000083,72.813993,CO,3,35,22
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","09-04-2026 11:00:00",19.9591346,73.7788008,NH3,2,4,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","09-04-2026 11:00:00",20.021503,73.813844,OZONE,5,53,16
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB","09-04-2026 11:00:00",18.9942180,72.8158167,OZONE,10,27,17
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","09-04-2026 11:00:00",19.0630,73.1209,PM10,70,97,80
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","09-04-2026 11:00:00",19.0630,73.1209,SO2,2,3,2
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","09-04-2026 11:00:00",19.0630,73.1209,OZONE,1,8,2
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","09-04-2026 11:00:00",19.265594,76.761463,PM10,75,395,113
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","09-04-2026 11:00:00",19.265594,76.761463,NH3,2,5,4
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM","09-04-2026 11:00:00",18.640051,73.848956,PM2.5,14,66,32
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","09-04-2026 11:00:00",18.530085,73.849598,CO,15,64,30
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","09-04-2026 11:00:00",18.547056,73.826908,PM10,44,74,58
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","09-04-2026 11:00:00",18.547056,73.826908,OZONE,1,25,6
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","09-04-2026 11:00:00"," 16.5038",74.3623,PM2.5,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","09-04-2026 11:00:00"," 16.5038",74.3623,CO,7,51,43
India,Maharashtra,Pimpri-Chinchwad,"Bhumkar Nagar, Pune - IITM","09-04-2026 11:00:00",18.605770,73.749976,NO2,NA,NA,NA
